x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.333,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
0,0,0,0,0,0,0,7.69,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.142,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.901,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
0,0,0,5.26,0,0,0,2.63,0,0,0,1.4,0,2,0
0,0,0.3,0.46,0,0,0,0,0.61,0,0,2.276,0,2,0
0,0,0,1.44,0,0.72,0,1.8,0,0,0,1.636,0,2,0
0,0,0,0,0,0,0,12.88,0,0.037,0,12.43,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.428,0,2,0
0,0,0,0.76,0,0,0,0.3,0.15,0,0,1.59,0,2,0
0,0,0,1.08,0,0,0,0,0,0,0,2.1,0,2,0
0,0,0,1.84,0,0,0,0,0,0,0,2.508,0,2,0
0,0,0,0.64,0,0,0,4.51,0,0.129,0,2.142,0,2,0
0,0,0,0.53,0,0,0,0,0,0,0,1.142,0,2,0
0,0,0,0,0,0,0,0,0,1.739,0,1,0,2,0
0,0,0,0.14,0,0,0,5.16,0,0,0,4.454,0,2,0
0,0,0,0,0,0,0,1.92,0,0.178,0,1.666,0,2,0
0,0,0,3.33,0,0,0,0,0,0.636,0,2,0,2,0
0,0,0,2.85,0,0,0,0,0,0.444,0,2.333,0,2,0
0,0,0,1.35,0,0,0,0,0,0,0,1.533,0,2,0
0,0,0,0.34,0.11,0,0,0.57,0,0,0.032,3.275,0,2,0
0,0,0,0.26,0,0,0,0.62,0,0,0.024,4.665,0,2,0
0,0,0,0.22,0,0,0,0.67,0,0,0.021,3.03,0,2,0
0,0,0,0,0,0,0,4,0,0,0,2.095,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.842,0,2,0
0,0,0.41,0.83,0,0,0,0.41,0,0.283,0,2.022,0,2,0
0,0.06,0.13,1.67,0.13,0.13,0,2.54,0,0,0,1.997,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,1.55,0,0,0,0.77,0,0,0,2.953,0,2,0
0,0,0,0,0,0,0,5.45,0,0,0,2.565,0,2,0
0,0,0,0.88,0,0,0,0.22,0,0,0,1.729,0,2,0
0,0,0,0,0,0,0,4.58,0,0,0,2.306,0,2,0
0,0,0,0.83,0,0,0,0,0,0,0,1.12,0,2,0
0,0.08,0.03,0.64,0.05,0.22,0,0,0.1,0.002,0.007,2.128,0.000014,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0.33,0,0,0,0.33,0,0,0,1.857,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,1.63,0,0,0,0,0,0,0,2.333,0,2,0
0,0,0,1.56,0.52,0,0,0,0.52,0,0,2.416,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,2,0
0,0,0,0.86,0,0,0,0,0,0,0,1.21,0,2,0
0,0,0,1.21,0.13,0,0,0.13,0,0.024,0,5.15,0,2,0
0,0,0,1.26,0,0,0,0,2.53,0,0,2.842,0,2,0
0,0,0,0.64,0,0,0,0,0,0.197,0,2.35,0,2,0
0,0,0,0.5,0,0,0,1.01,0,0.502,0,1.547,0,2,0
0,0,0,1.33,0,0,0,0,0,0,0,1.936,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.784,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.784,0,2,0
0,0,0,0,0.9,0,0,2.7,0,0,0,2.15,0,2,0
0,0.99,0,0.49,0,0,0,1.98,0,0,0,2.135,0,2,0
0.23,0.23,0,0.46,0,0,0,0,0,0,0,3.184,0,2,0
0,0,0,0,0,0,0,3.44,0,0.135,0,2.288,0,2,0
0,0.52,0,1.9,0.1,0.21,0,3.17,0,0.041,0.041,2.321,0.001681,2,0
0,0,0,1.61,0,0,0,1.61,0,0,0,1.375,0,2,0
0,0,0,0,0,0,0,0,0.41,0,0,1.522,0,2,0
0,0,0,0.43,0,0,0,0,0,0,0,1.115,0,2,0
0,0,0,1.38,0,0,0,0.23,0,0,0,1.412,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.523,0,2,0
0,0,0,0.75,0,0,0,0,0,0,0,1.176,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
0,0,0,0.38,0,0,0,2.69,0,0.026,0,2.894,0,2,0
0,0.65,0,0,0,0,0,4.9,0,0,0,5.555,0,2,0
0,0,0,0,0.25,0,0,2.06,0,0.043,0,2.111,0,2,0
0,0,0,0,0,0,0,0.44,0,0,0,1.857,0,2,0
0,0,0,0.88,0,0,0,1.33,0,0.05,0,3.772,0,2,0
0,0,0,0,0,0,0,0,0,0.056,0,1.788,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,2,0
0,0,0.27,0.55,0,0,0,1.1,0,0,0,2.724,0,2,0
0,0.29,0.29,1.45,0,0.58,0,0.87,0,0,0.037,1.531,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,2.22,0,0,0,0,0,0.374,0,1.375,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.666,0,2,0
0,0,0,3.33,0,0,0,1.11,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.8,0,2,0
0,0,0,1.81,0,0,0,0,0,0,0,2.277,0,2,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.629,0,2,0
0,0,0,0.46,0,0,0,4.22,0,0,0,5.593,0,2,0
0,0,0,1.23,0,0,0,0,0,0,0,1.187,0,2,0
0,0,0,1.49,0,0,0,0,0,0.238,0,2,0,2,0
0,0,0,0,0,0,0,1.98,0,0.102,0,2.531,0,2,0
0,0.46,0,0.92,0,0,0,1.15,0.23,0.159,0,1.616,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.058,0,2,0
0,0,0,0,2.4,0,0,0,0,0.235,0,1.38,0,2,0
0,0,0.15,1.07,0,0.53,0,1.83,0,0,0.023,2.182,0,2,0
0,0,0.3,1.71,0,0.1,0,2.93,0,0.014,0,4.325,0,2,0
0,0,1.11,0,0,0,0,0,0,0.181,0,1.285,0,2,0
0,0,0,2,0,0,0,0,0,0.336,0,1.555,0,2,0
0,0,0.14,1.04,0,0.52,0,2.23,0,0,0.02,2.25,0,2,0
0,0,0,1.94,0,0.27,0,0.83,0,0,0,1.197,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.5,0,2,0
0,0,0,1.06,0,0,0,0,0,0,0,1.705,0,2,0
0,0,0,3.44,0,0,0,0,0,0,0,1.714,0,2,0
0,0,0,0,0,0,0,0.8,0,0,0,1.428,0,2,0
0,0,0,0.55,0,0,0,1.1,0,0,0,1.657,0,2,0
0,0,0,1.16,0,0,0,0,0,0,0,1.2,0,2,0
0,0,0,1.85,0,0,0,0,0,0,0,1.714,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0.52,0,0.69,0,1.04,0,0,0,1.685,0,2,0
0,0,0,0.8,0.8,0,0,1.61,0,0,0,1.913,0,2,0
0,0,0,1.02,1.02,0,0,0,0,0,0,1.642,0,2,0
0,0,0,1,0,0,0,0,0,0,0,1.866,0,2,0
0,0,0,0,0,0,0,2.4,0,0,0,2.166,0,2,0
0,0,0,0.85,0,0,0,1.7,0,0,0,1.958,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.333,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.307,0,2,0
0,0.5,0,0.5,0.5,0,0,0.5,0,0.188,0,3.461,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.041,0,2,0
0,0,0,1.46,0,0,0,0,0,0.049,0,1.919,0,2,0
0,0.42,0,1.28,0,0.42,0,2.57,0,0,0.04,2.275,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.6,0,2,0
0,0,0,1.01,0,0.5,0,1.52,0,0.055,0,4.275,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.888,0,2,0
0,1.31,0,0,0,0,0,0,0,0.139,0,2.13,0,2,0
0,0,0,0,0,0,0,0,0,0.404,0,2.076,0,2,0
0,0,0,0,0,0,0,0,0,0.862,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.133,0,2,0
0,0,0,0.65,0,0.65,0,0.65,0,0.093,0,1.705,0,2,0
0,2.63,0,0,0,0,0,0,1.12,0,0,2.023,0,2,0
0,3.97,0,0,0,0,0,0,1.98,0,0,2.857,0,2,0
0,5.88,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,3.03,0,0,0,1.568,0,2,0
0,0,0,1.85,0,0,0,0.92,0,0,0,1.51,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,2,0
0,0.83,0,0,0,0,0,0.83,0,0,0,1.969,0,2,0
0,0,0,0,0,0,0,4.27,0,0,0,2.138,0,2,0
0,0,0,2.01,0,0,0,0,0,0,0,1.222,0,2,0
0,0.5,0,1.01,0,0,0,0.5,0.25,0,0,1.545,0,2,0
0,0,0,0,0,0,0,8,0,0,0,1.647,0,2,0
0,0.04,0.04,0.74,0.13,0.04,0,1.49,0,0.047,0.061,1.686,0.002867,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,2.04,0,0.81,0,2.75,0,0,0,2.161,0,2,0
0,0,0,0,0,0,0,1.36,0,0,0,3.478,0,2,0
0,0,0,1.11,0,0,0,4.44,0,0,0,2.018,0,2,0
0,0,0,0.1,0,0,0,0.41,0,0,0.016,2.232,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.4,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.333,0,2,0
0,0,0,1.96,0,0,0,1.4,0,0,0,1.426,0,2,0
0,0,0,0,0,0,0,1.11,0,0,0,2.117,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.26,0,2,0
0,0,0,0,0,0,0,0,0,0.054,0,2.16,0,2,0
0,0,0,0,0,0,0,0,0,0.133,0,1.565,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.5,0,2,0
0,0,0,0,0,3.57,0,0,0,0.055,0,15.333,0,2,0
0,0,0,0.82,0,0.82,0,0,0,0.119,0,1.272,0,2,0
0,0,0,2.43,0,0,0,0,0,0,0,5.3,0,2,0
0,0,0,0,0,0,0,0,0,0.348,0,1.312,0,2,0
0,0,0,1.04,0,0,0,1.83,0,0,0.045,1.823,0,2,0
0,0,0,1.25,0,0,0,1.57,0,0,0.054,1.671,0,2,0
0,0,0,0.63,0,0,0,0.63,0,0,0,3.183,0,2,0
0,0,0.11,1.02,0,0,0,0,1.02,0,0,1.637,0,2,0
0,0,0,1.43,0,0,0,0,0,0,0.062,1.574,0,2,0
0,0,0,0,0,0,0,15.38,0,0,0,14,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,2,0
0,0.1,0.31,0.52,0.1,0.1,0,3.14,0,0,0.063,2.542,0,2,0
0,0,0,1.4,0,0.7,0,0,0,0,0,17.904,0,2,0
0,0,0,1.16,0,0,0,0,0,0,0,1.866,0,2,0
0,0,0,0,0,0,0,3.63,0,0,0,2.227,0,2,0
0,0,0,0,0.62,0,0,1.25,0,0,0,1.712,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,2,0
0,0,0,0,0,0,0.8,0,0,0,0.265,1.347,0,2,0
0,0.1,0.2,0.41,0.1,0.1,0,3.02,0,0,0.059,2.529,0,2,0
0,0,0,0,0,0,0,6.89,0,0,0,2.16,0,2,0
0,0,0,0,0,0,0,4.65,2.32,0,0,3.312,0,2,0
0,0,0,4.72,0,0,0,0.78,0,0,0,2.885,0,2,0
0,0,0,1.28,0,0,0,0,0,0,0,1.647,0,2,0
0,0,0,1.22,0,0,0,0.61,0.61,0,0,2.206,0,2,0
0,0,0,0,0,0,0,0.97,1.61,0,0,3.666,0,2,0
0,0,0,0,0,0,0,0,0,0.204,0,1.214,0,2,0
0,0,0,0,0,0,0,0.79,0,0,0,2.156,0,2,0
0,0,0.87,0.87,0,0,0,1.75,0,0.139,0,1.767,0,2,0
0,3.04,0,0.6,0.6,0,0,1.21,0,0.077,0,3.277,0,2,0
0,0,0,0.82,0,0,0,0,0,0,0,2.111,0,2,0
0,0,0,0,0,0,0,2.12,0,0,0,1.722,0,2,0
0,0,0,1.47,0,0,0,0.73,0,0.111,0.223,1.76,0.024753,2,0
0,0,1.31,0.43,1.75,0,0,0,0,0.361,0.18,1.72,0.06498,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,2.94,2.94,0,0,0,0,0,0,1.285,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.384,0,2,0
0,0,0,0.47,0,0,0,0,0,0,0,1.884,0,2,0
0,0,0,1.75,0,0,0,0,0,0,0.651,1.125,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0.4,0,0,0,4.08,0,0,0,1.754,0,2,0
0,0,0.88,0,0,0,0,1.76,0,0.285,0,1.777,0,2,0
0,0.83,0,0,0,0,0,0.83,0,0,0,1.848,0,2,0
0,0,0,0.51,0,0,0,2.07,0,0.082,0,3.525,0,2,0
0,0,0,0.27,0,0,0,1.38,2.63,0,0,3.657,0,2,0
0,0,0,0,0,0,0,4.65,0,0,0,2.5,0,2,0
0,0,0,0,0,0,0,3.5,0,0,0,1.846,0,2,0
0,0,0,0.57,0,0,0,5.14,0,0.097,0,2.291,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0.39,0.19,0,0,0,1.79,0,0.018,0,3.716,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.517,0,2,0
0,0,0,1.29,0,0,0,1.29,0,0,0,1.625,0,2,0
0,0,0,1.75,0,0,0,0.14,0.14,0.021,0,1.715,0,2,0
0,0,0,0.64,0,0,0,0.64,0,0,0,1.536,0,2,0
0.22,0,0,0.68,0.68,0.22,0,0,0,0.135,0.067,2.5,0.009045,2,0
0,0,0,0,0,0,0,2.89,0,0,0,2.166,0,2,0
0,0,0,0,0,0,0,1.78,0,0,0,1.406,0,2,0
0,0,0,0,0,0,0,0,0,0,0,5.846,0,2,0
0,0,0,0,0,0,0,0,0,0,0,6.333,0,2,0
0,0,0,0,0,0,0,0,0.58,0,0,6.096,0,2,0
0,0,0,0,0,0.24,0.24,0.98,0,0,0,1.831,0,2,0
0,0,0,0,2.22,0,0,0,0,0,0,1.583,0,2,0
0,0,0,0.63,0,0,0,0,0,0.018,0,8.021,0,2,0
0,0,0,1.16,0,0,0,0,0,0.184,0,2.833,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.888,0,2,0
0,0,0,0,0,0,0,0,0.4,0,0,1.84,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
0,0,0,2.08,0,1.04,0,1.04,0,0,0,3.291,0,2,0
0,0.08,0.17,0.17,0.08,0.26,0,1.93,0,0.038,0,1.66,0,2,0
0,0,0,0.54,0,0,0,0,0.54,0.148,0.029,1.6,0.004292,2,0
0,0,2,2,0,0,0,0,0,0,0,5.888,0,2,0
0,0,0,0.99,0,0.22,0,3.21,0,0,0,2.419,0,2,0
0,0,0,0.33,0,0,0,1.35,0,0,0,2.068,0,2,0
0,0,0,0.59,0,0,0,0,0,0,0,1.826,0,2,0
0,0,0,0,0,0.3,0,2.44,0,0,0.086,2.161,0,2,0
0,0,0,0.81,0,0,0,0,0,0,0,1.156,0,2,0
0,0,0,0,20,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.989,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0.4,0,0,0,0.4,0,0,0,2.386,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.785,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.677,0,2,0
0,0,0,0,0,0,0,4.44,0,0,0,2.45,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.428,0,2,0
0,0,0,0,0,0,0,1.07,0,0,0,2.7,0,2,0
0,0,0,2.29,0,0,0,0,0,0,0,1.833,0,2,0
0,0.08,0,0.24,0,0,0,0.49,0,0,0.022,3.212,0,2,0
0,0,0,0.37,0,0,0,0.62,0,0,0.033,3.211,0,2,0
0,0,0,0.2,0,0,0,0.75,0,0,0.019,2.738,0,2,0
0,0,0,0.25,0,0,0,0.77,0,0,0.024,2.634,0,2,0
0,0,0,0.1,0,0,0,0.47,0,0,0.01,3.233,0,2,0
0,0,0,3.27,0,0,0,0,0,0,0,1.976,0,2,0
0.23,0,0,0,0,0,0,1.64,0,0,0,2.42,0,2,0
0,0,0,0,0,0,0,2.18,0,0,0,2.431,0,2,0
0,0,0,0.54,0,0,0,0.54,0,0,0,1.4,0,2,0
0,0,0,0,0,2.85,0,0,0,0,0,1.25,0,2,0
0,0,0,2.23,0,0,0.74,0,0,0.124,0,2.333,0,2,0
0,0,0,0.8,0,0,0,1.61,0,0,0,1.853,0,2,0
0,0,0,1.38,0,0,0,0,0,0,0,1,0,2,0
0,0.04,0,0.41,0,0.06,0,0,0.26,0.031,0.039,2.246,0.001209,2,0
0,0,0,0.86,0,0,0,0,0,0.167,0,1.5,0,2,0
0,0,0,0,0,0,0,0,0,0,0,4.461,0,2,0
0,0,0,1.24,0,0,0,2.48,0,0,0,2.63,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0.14,1.46,0.14,0.58,0,1.9,0,0,0,2.174,0,2,0
0,0,0,0,0,0.37,0,0,0,0,0,4.666,0,2,0
0,1.17,0,0,1.17,0,0,0,0,0,0,1,0,2,0
0,0.35,0,0.88,0,1.95,0,0.35,0,0,0,2.097,0,2,0
0,0,0.31,0,0,0,0,0.93,0.62,0,0.214,2.904,0,2,0
0,1.78,0,0,0,0,0,0,0,0,0,1.444,0,2,0
0,0,0,0,0,0,0,1.28,3.52,0,0,4.122,0,2,0
0,0,0,1.81,0,0,0,0,0,0,0,2.294,0,2,0
0,0,0,4.34,0,0,0,0,0,0,0,1.928,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.8,0,2,0
0,0,0,2.08,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,4.133,0,2,0
0,0.09,0.18,1.01,0,0.64,0,2.49,0,0,0.039,2.278,0,2,0
0,0,0,0,0.77,0,0,1.55,0,0,0,2.4,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.094,0,2,0
0,0,0,0.53,0,0,0,1.41,3,0,0,4.84,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.111,0,2,0
0,0,0,2.94,0,0,0,1.47,0,0,0,2.234,0,2,0
0,0,0,0,0,0,0,2.12,0,0,0,1.666,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.058,0,2,0
0,0,0,0.47,0,1.9,0,1.9,0,0,0,1.677,0,2,0
0,0,0,4.08,0,0,0,0,0,0.333,0,1.666,0,2,0
0,0,0,0,0,0,0,0,0,8.333,0,2,0,2,0
0,0,0,0.84,0,0,0,1.69,0,0,0,1.948,0,2,0
0,0,0,1.29,0.32,0,0,0.64,0,0,0,1.967,0,2,0
0,0,0,0,0,0,0,0,0,0.632,0,1,0,2,0
0,0,0,0,0,0,0,1.34,0,0,0,1.742,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.062,0,2,0
0,0,0.25,0.5,0,0,0,1,0,0,0,4.379,0,2,0
0,0,0,2.32,0,0,0,0,0,0,0,1.466,0,2,0
0,0,0,0,0,0,0,0.27,0,0,0.078,1.859,0,2,0
0,0,0.09,1.33,0.09,0.38,0,4.37,0,0,0,2.731,0,2,0
0,0.35,0,0.88,0,1.95,0,0.35,0,0,0,2.053,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.64,0,2,0
0,0,0,1.62,0,0,0,0,0,0,0,1.578,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.285,0,2,0
0,0,0,0,0,0,0,0.95,0,0,0,2.142,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.222,0,2,0
0,0,0,0,0,0,0,0,0,1.342,0,1.2,0,2,0
0,0,0.17,1.74,0.17,0.69,0,1.21,0,0,0,1.601,0,2,0
0,0,0,0.55,0.06,0.12,0,0.93,0,0.1,0.109,2.062,0.0109,2,0
0,0,0,0,0,0,0,2.53,0,0.149,0,1.423,0,2,0
0,0,0,0,1.61,0,0,0.8,0,0,0,2.405,0,2,0
0,1.28,0,0.42,0,0,0,2.14,0,0.056,0,1.602,0,2,0
0,0,0,0,0,0,0,0.44,0,0,0,1.842,0,2,0
0,0,0,0,0,0,0,2.9,0,0.078,0,1.748,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.166,0,2,0
0,0.22,0,0.22,0,0.22,0,0.68,0,0,0,4.964,0,2,0
0,0,0,0,0,0,0,2.4,0,0,0,2.44,0,2,0
0,0,0,1.09,0,0,0,0,0,0,0,1,0,2,0
0,0,0,2.56,0,0,0,0,0,0.485,0,3.444,0,2,0
0,0,0,0,0,0,0,0.74,0,0,0,2.638,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.545,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.3,0,2,0
0,0,0,4.22,0,0,0,0,0,0,0,3.153,0,2,0
0,4.23,0,0,0,0.84,0,0,1.69,0,0,1.605,0,2,0
0,4.68,0,0,0,1.56,0,0,0,0,0,1.153,0,2,0
0,0.07,0.15,1.84,0,0.15,0,2.61,0,0,0.044,2.442,0,2,0
0,0,0,0,0,0,0,6,0,0,0,1.725,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,0,0.33,0,0,0,8.69,0,0,0,2.701,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2.875,0,2,0
0,0,0,0.92,0,0,0,0,0,0,0,1.5,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.2,0,2,0
0,0,0,0,0,0,0,0.99,0,0,0,2.238,0,2,0
0,0,0,1.15,0,0,0,0.38,0,0,0,1.8,0,2,0
0,0,0,0,0,0,0,6.89,0,0,0,2.16,0,2,0
0,0,0,0,0,0,0,0,0,0,0,4.368,0,2,0
0,0,0,0,0,0,0,0,0,0.281,0,1.551,0,2,0
0,0,0,0.6,0.13,0,0,1.6,0.06,0.028,0.075,2.068,0.0021,2,0
0,0,0,0,0,0,0,4.87,0,0,0,2.25,0,2,0
0,0,0,0,0,0,0,1.2,0,0.049,0,2.288,0,2,0
0,0,0,0,0,0,0,1.79,0,0,0,1.988,0,2,0
0,0,0,0,0,0,0,3.29,0,0,0,2.862,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2.111,0,3,0
0,0,0,0.19,0,0,0,0,0,0,0.031,1.411,0,3,0
0,0,0,0,0,0,0,8.33,0,0,0,3.444,0,3,0
0,0,0,0,0,0,0,8.69,0,0,0,3.333,0,3,0
0,0,0,0,0,0,0,1.09,0,0,0,1.373,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,3,0
0,0,0,0,0,0,0,1.74,0,0,0,2.222,0,3,0
0,0,0,0.67,0,0,0,2.68,0,0,0,2.604,0,3,0
0,0,0,0,0,0,0,2.06,0.34,0,0,2.333,0,3,0
0,0,0,2.4,0,0,0,0,0,0.222,0,2.826,0,3,0
0,0.08,0.16,0.74,0,0.41,0,3.3,0,0,0.023,1.878,0,3,0
0,0,0,0,0,0,0,1.78,0,0,0,2.259,0,3,0
0,0,0,1.31,0,0,0,2.63,0,0,0,2.208,0,3,0
0,0,0,0,0,0,0,0,0,0,0,3.25,0,3,0
0,0,0,0.32,0,0,0,1.28,0.64,0.094,0,1.919,0,3,0
0,0,0,0,0,0,0,1.53,0,0.339,0,1.813,0,3,0
0,0,0,1.6,0,0,0,8,0,0.273,0,2.588,0,3,0
0,0,0,0.51,0,0,0,2.56,0.51,0,0,1.983,0,3,0
0,0,0,0.51,0,0,0,0,1.03,0,0,1.681,0,3,0
0,0,0,1.05,0,0,0,4.21,0,0,0,2.096,0,3,0
0,0,0,0,0,0,0,0,0,1.282,0,1,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.947,0,3,0
0,0,0,0,0,0,0,8.69,0,0,0,3.1,0,3,0
0,0,0,0,0,0,0,0,0,0,0,5.5,0,3,0
0,0,0,0,0,0,0,0,1.85,0,0,3.055,0,3,0
0,0,0,0,0,0,0,0,0.84,0,0,1.285,0,3,0
0,0,0,0.69,0,0,0,0,0.34,0,0,1.526,0,3,0
0,0,0,1.58,0,0,0,0,1.58,0.287,0,1.076,0,3,0
0,0,0,0,0,0,0,0,10,3.26,0,1,0,3,0
0,0,0,0,0,0,0.45,0,0.45,0.077,0,1.545,0,3,0
0,0,0,1.4,0,0,0,0,1.4,0.497,0,1.722,0,3,0
0,0,0,0.26,0,0,0,0,0.26,0.047,0,1.081,0,3,0
0,0,0,0.27,0.27,0,0,0,0.27,0,0,1.195,0,3,0
0,0,0,0,0,0,0,0,1.23,0,0,1,0,3,0
0,0,0,0,0,0,0,0,1.81,0,0,1.125,0,3,0
0,0,0,0.97,0,0,0,0,0.97,0,0,2.344,0,3,0
0,0,0,0,0,0,0,0,2.32,0,0,1.666,0,3,0
0,0,0,0,0,0,0,0,1.07,0,0,2.315,0,3,0
0,0,0,0,0,0,0,0,0.86,0.457,0,1.192,0,3,0
0,0,0,0,0,0,0,0,1.44,0.247,0,1.684,0,3,0
0,0,0,0.69,0,0,0,0,0.34,0,0,1.206,0,3,0
0,0,0,0,0,0,0,0,0.9,0,0,1.222,0,3,0
0,0,0,0.99,0,0,0,0,0.49,0.093,0,1.275,0,3,0
0,0,0,0,0,0,0,0,0,0.943,0,2.166,0,3,0
0,0,0.48,0.48,1.44,0,0,0,0,0.666,0,4.437,0,3,0
0,0,0,0,0,0,0,0,5.55,0,0,1,0,3,0
0,0,0,2.01,0,0,0,0,0,0,0.26,1.592,0,3,0
0,0,0,0.39,0.19,0.19,0,0,0.19,0,0.038,1.129,0,3,0
0,0,0,0,0,0,0,0,3.84,0,0,1,0,3,0
