w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,y
0.62,0,0,0,0,0,0,0,0.224,0.224,0,0,0
2.22,0,0,0,0,0,0,0,0,0.09,0,0,0
0,0,0,0,0,0,0,0,0,0.613,0,0,0
0,0,0,0,0.15,0,0,0,0,0.052,0,0.079,0
0.41,0,0,0,0,0,0,0,0,0.065,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,0.47,0,0,0.164,0.171,0.068,0.013,0
0.13,0,0.13,0,0,3.64,0,0,0.135,0.101,0,0,0
0,0,0,0,0,0.69,0,0,0.142,0.175,0.032,0.021,0
0,0,0,0,0,0.65,0,0,0.115,0.173,0.041,0.016,0
0.09,0,0,0.01,0.01,0.56,0,0,0.221,0.129,0.063,0.005,0
0,0,0,0,0,0.19,0,0,0,0.199,0,0,0
0,0,0,0,0,0,0,0,0,0.564,0,0,0
0,0,0,0,0,3.3,0,0,0,0.198,0,0,0
0,0,0,0,0,3.16,0,0,0,0,0,0,0
0,0,0,0,0,4.16,0,0,0,0,0,0,0
0,0,0,0,0,15.38,0,0,0,0,0,0,0
2.01,0,0,0.4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.44,1.72,0,0,0.487,0,0,0
0,0,0,0,0,3.44,1.72,0,0,0.487,0,0,0
0,0,0,0,0,1.25,0,0,0,0.139,0,0.069,0
0,0,0,0,0,1.78,0.59,0,0,0.197,0.098,0,0
0,0,0,0,0,3.2,0,0,0.1,0.176,0,0.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.74,0,0,0.37,0,0,0,0.405,0,0,0
0.76,0,0.76,0,0,0.76,0,0,0.121,0.365,0.121,0,0
0,0,0,0,0,1.6,0.8,0,0,0.25,0,0,0
0,0,1.12,0,0,0.56,0,0,0,0.311,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.769,0,0,0
0,0,0,0,0,1.81,0,2.11,0.358,0.666,0.256,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.675,1.351,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3.84,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.124,0.124,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0.2,1.8,0,0,0,0.2,0,0,0,0,0
0.02,0,0.07,0,0,0,0.1,0.15,0.011,0.144,0.003,0,0
0,0,1.07,0,0,1.07,0,0,0,0.18,0,0,0
0.24,0,0,0.48,0.24,1.92,0,0,0,0,0,0,0
0,0,0,0,0,2.7,0,0,0,0,0,0,0
0,0,1.27,0,0,0,0,0,0,0.111,0,0,0
0,0,0,0,0,0,0,0,0,0.719,0,0,0
1.81,0,0,0,0,0,0,0,0,0.615,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.72,0,0,0,0,0,0,0.497,0.124,0,0
0,0,0,0,0,0,0,0.61,0,0.109,0.109,0,0
0,0,0,0,0,0.28,0,0.28,0,0.043,0,0,0
0,0,0,0,0,0,0,0,0,0.769,0,0,0
0,0,0,0,0,0,0,0,0,0.026,0.343,0,0
1.36,0,0,0,0,0,0,0,0,0.21,0,0,0
0,0,0,0,0,0,0,0,0,0.176,0.264,0,0
0,0,0,0,0,3.12,0,0,0,0.515,0,0,0
0,0,0,0,0,0,0,1.58,0,0,0,0,0
0,0,0,0,0,3.91,0.55,0,0,0.275,0.091,0,0
0,0,0,0,0,0,0,0,0,0.689,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.53,0,0,0,0,3.2,0,0,0.071,0.143,0,0,0
0,0,0,0,0,2.26,0,0,0,0.387,0,0.331,0
0,0,0,0,0,0,2.11,0,0,0.266,0.066,0,0
1.79,0,0.35,0,0,0.35,0,0,0,0.244,0.061,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.59,0,0,0,0,0.59,0,0,0,0.312,0,0,0
0,0,0,0,0,0,0,0,0,0.262,0,0,0
0,0,0.08,0,0,0.44,0,1.15,0.024,0.17,0,0,0
0.4,0,0,0,0,1.22,0,0,0,0.137,0,0,0
0.55,0,1.1,0,0,0.55,0,0,0.088,0.355,0.088,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.64,0,1.28,0,0,0.64,0,0,0.104,0.418,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.37,0,0,0.37,0,0.37,0,0,0,0.162,0,0,0
0,0,0,0,0,1.11,0.37,0.37,0,0.192,0.064,0,0
0,0,0,0,0,0,0,0,0,0.22,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.06,0.68,0.68,0,0.216,0.108,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.14,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.63,0,0,0,0,0,0,0
0,0,1.02,0,0,1.02,0,0,0,0.531,0,0,0
0.6,0,0,0,0,0,0,0,0,0.085,0.085,0,0
1,0,0,0,0,1,0,0,0,0.324,0,0,0
0.12,0,0,0.06,0,1.99,0,0,0.008,0.099,0,0.008,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.49,0,0,0,0,4.47,0,0,0,0.229,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.33,0,0,0,0,0,0,0,0,0.681,0,0,0
1.63,0,0,0,0,0,0,0,0,0.527,0,0,0
0,0,0,0,0,0.81,0,0,0,0.135,0,0,0
0.7,0,0,0,0,0,0,0,0,0.1,0,0,0
0,0,0,0,0,0,0,0,0,0.793,0,0,0
0.61,0,0,0,0,0,0,0,0.196,0.098,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.07,0,0,0,0,1.07,0,0,0,0.37,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.68,0.68,0.34,0.34,0,0.34,0,0,0,0,0,0.048,0
0,0,0,0,0,0,0,2.5,0,0,0.209,0,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.72,0,0,1.45,0,0,0,0,0.107,0,0
0.72,0,0,0.36,0,0.36,0,0,0.026,0,0,0,0
0,0,0,0,0,1.47,0,0,0,0.484,0,0,0
0.09,0,0.09,0,0,2.43,0.09,2.24,0.123,0.479,0.095,0,0
0.24,0,0,0,0,0,0,0.24,0,0.195,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.78,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0,0.47,0,0,0.47,0,0,0,0,0,0.158,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.9,0,0.12,0,0.149,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14,0,0,0,1.13,0,0.14,0,0.16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0.16,0,0,0,0,0,0.164,0.505,0,0.021,0
0,0,0,0,0,2.04,2.04,0,0,0.536,0,0,0
0,0,0,0,0,10,0,0,0,0,0,0,0
0.12,0,0,0,0,0.9,0,0,0,0.082,0,0,0
0,0,0,0,0,0.97,0,0,0,0.261,0,0,0
1.33,0,0,0,0,2.22,0,0,0,0.265,0,0,0
0,0,0,0,0,0.86,0,0,0,0.131,0,0,0
0.32,0,0,0,0,0.32,0,0,0,0.371,0,0,0
0,0,0.13,0,0,0.13,0,0,0.014,0.042,0,0,0
9.09,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,16.66,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.754,0,0,0
0,0,0,0,0,20,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.057,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,0,0,9.09,0,0,0,0,0
0,0,0,0,0,9.09,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.09,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.754,0,0,0
2.54,0,0,0,0,0.21,0,0,0.028,0.115,0,0,0
0,0,0,0,0,18.18,0,0,0,0,0,0,0
10,0,0,0,0,10,0,0,0,0,0,0,0
0.17,0,0.35,0,0,0.17,0,0,0,0.038,0,0,0
1.47,0,0,0,0,5.88,0,0,0,0,0,0,0
0,0,0,0,0,16.66,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.353,0.353,0,0,0
0,0,0,0,0,0,0,0,0.289,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,0.13,0,0,0,0.01,0.8,0.05,0.301,0.131,0.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.27,0,0,0,0.136,0,0,0
0,0,0,0,0,3.44,0,0,0,0,0,0,0
0,0,0,0,0,1.58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.17,0,0,1.57,0,2.8,0.267,0.802,0.118,0,0
1.24,0,0,0,0,1.04,0,0,0,0.03,0,0.03,0
0,1.78,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.107,0,0,0
0.54,0,0,0,0,1.08,0,0,0.009,0.068,0,0.166,0
0,0,0,0,0,0,0,0,0.373,0.373,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.039,0,0,0
0,0,0,0,0,0,0,0,0,0.039,0,0,0
0,0,0,0,0,0.55,0,0,0,0.25,0,0,0
0,0,0,0,0,2.56,1.28,0,0,0.632,0,0,0
0,0,0,0,0,1.75,0,0,0,0.091,0,0,0
0.6,0,0,0.6,0,0,0,0,0,0.11,0,0,0
0.16,0,0.32,0,0.32,0,0,0,0,1.309,0,0.377,0
0.04,0,0.52,0.24,0,1.76,0,0,0.029,0.142,0,0.071,0
0.7,0,0.17,0,0,0.52,0.17,0,0,0.086,0,0,0
0.29,0,0,0,0,0.58,0,0,0.111,0.153,0.069,0.041,0
0.27,0,0,0.02,0,0.48,0.01,0,0.221,0.152,0.056,0.004,0
0.28,0,0,0,0,0.96,0,0,0.165,0.182,0.091,0.016,0
0.16,0,0,0,0,0.62,0,0,0.073,0.211,0.04,0.016,0
0,0,0,0,0,1.16,0,0,0.283,0.107,0,0.053,0
1.05,0,0,0,0,0,0,0,0,0.047,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.72,0,0,0,0,0,0,0
0.83,0,0,0,0,1.93,0,0,0,0,0,0.084,0
0,0,0,0,0,1.69,0,0,0,0.315,0,0.63,0
0,0,0,0,0,0,0,0,0.317,0.317,0,0,0
0,0,0.97,0,0,0,0,0,0,0.491,0.163,0,0
0,0,0,0,0,0.42,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.94,0,0,0,0.107,0,0,0
0,0,0,0,0,0,0,0,0,0.07,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.57,0,0,0.28,0,0,0,0.43,0,0,0
0,0,0,0,0,7.46,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.56,0,0,0.299,0,0,0
0,0,0,0,0,0,0,0,0,0.439,0,0.219,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.134,0.672,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.081,0,0
0,0,0,0,0,0,0,0,0,0.76,0,0,0
0,0,0,0,0,2.12,0,0,0,0.714,0,0,0
0,0,0,0,0,0,0,0.98,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.239,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.863,0.143,0,0
0,0,0,0,0,9.52,4.76,0,0,1.257,0,0,0
0,0,0,20,0,0,0,0,0,0,0,0,0
0,0,1.7,0,0,1.36,0.34,0,0,0.244,0,0,0
0,0,1.57,0,0,3.14,0.78,0,0,0.372,0,0,0
0,0,0,0,0,0,0,0,0,0.315,0,0,0
0,0,0,0,0,0,0,5.88,0,0.763,0,0,0
0,0,0.31,0,0,1.27,0.63,1.91,0.05,0.304,0.101,0,0
0.18,0,0,0,0,0.37,0,0,0,0.244,0,0,0
0,0,0,0,0,0,0,0,0,0,1.176,0,0
0,0,0,0,0,1.29,0.64,1.94,0.051,0.255,0.102,0,0
0,0,0,0,0,2.31,0,0,0,0.155,0,0,0
0.05,0,0.1,0.25,0,1.3,0.05,0,0.014,0.139,0,0.058,0
0.81,0,0,0,0,0.81,0,0,0,0.143,0,0,0
0,0,0,0,0,0,2.11,0,0,0.267,0.066,0,0
0,0,0,0,0,0,0,0,0.079,0.158,0,0,0
0.39,0,0.39,0,0,0,0,0,0.073,0.146,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,0.36,0,0,1.99,0,0,0.041,0.031,0,0,0
0,0,0,0,0,0.22,0,0,0,0.154,0,0,0
0.33,0,0,0,0,0.33,0,0,0,0.088,0,0,0
0.49,0,0,0,0,2.48,0,0,0,0.145,0,0,0
0,0,0,0,0,0.85,0.42,1.28,0,0.204,0.068,0,0
1.54,0,0,0,0,0.77,0,0,0,0.039,0,0,0
0.5,0,0.5,0,0,1.52,0.5,0,0.09,0.272,0.09,0,0
0,0,0,0,0,0,0,0.89,0,0.15,0,0,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.709,0,0,0
0,0,0,0,0,9.52,4.76,0,0,1.257,0,0,0
0,0,0,0,0,0,4.16,0,0,0,0,0,0
0,0,0,0,0,1.63,0,0,0,0,0,0,0
0,2.22,0,0,0,0,0,0,0,0.665,0,0.665,0
0,2.22,0,0,0,0,0,0,0,0.665,0,0.665,0
0,0,5.12,0,0,0,0,0.33,0,0.07,0.023,0,0
1.06,0,0,0,0,1.06,0,0,0,0.181,0,0,0
0,0,0,0,0,1.32,0.44,0,0,0.207,0,0,0
0,0,0,0,0,1.54,0.51,0,0,0.24,0,0,0
0,0,0,0,0,2.73,0,0,0.075,0.151,0,0,0
0,0,0,0,0,0.79,0,0,0.112,0.202,0.067,0.014,0
0,0,0,0,0,0.35,0,0,0,0,0,0,0
0.69,0,0,0,0,0.23,0,0,0,0.067,0,0,0
0.23,0,0,0.23,0,0.47,0,0,0.106,0.106,0,0,0
0,0,1.31,0,0,2.63,1.31,0,0,0.649,0,0,0
0.05,0,0,0,0,0.62,0,0,0.185,0.233,0,0.016,0
0,0,0,0,0,0,0,9.09,0,0.719,0,0,0
0,0,0.53,0,0,0,0,0.53,0,0.25,0,0.427,0
0,0,0,0,0,0,0,0,0,0.909,0,0,0
0.1,0,0,0,0,0.52,0,0,0.132,0.251,0.029,0.029,0
0,0,0,0,0,0.78,0,0,0.171,0.233,0.031,0.031,0
0,0,0,0,0.09,2.51,0,0,0,0.106,0,0,0
0.05,0,0,0,0,0.46,0,0,0.166,0.158,0.047,0.007,0
0,0,0,0,0,2.12,0,0,0,0.121,0,0,0
0,0,0,0,0,0,0,0,0,0.35,0,0,0
0,0,0,0,0,0,0,0,0,0.74,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,0,0,0,0,0.39,0,0,0.017,0.089,0.017,0.053,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2.18,0,0,0,0,1.69,0,0,0,0.036,0,0,0
0,0,0,0,0,6.06,3.03,0,0,0.9,0,0,0
0.31,0,0,0,0,0.63,0,0,0.048,0.339,0,0,0
0,0,0,0,0,2,0,0,0,0.12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.66,0,0,0,4.16,0,0,0.118,0,0,0
0.85,0,0,0.85,0,0,0,0,0.08,0,0,0.242,0
1,0.14,3,0,0,0,0.14,0,0,0.022,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0.38,0,0,0
0,0,0,0,0,0,0,0,0,0.166,0,0,0
0,0,0,0.8,0,0,0,0,0,0.45,0,0,0
0.27,0,0.55,0,0,6.64,0.27,0,0.183,0.549,0.137,0,0
0,0,0,0,0,0,0,0,0,0.543,0,0,0
0,0,0,0,0,1.43,0.28,0.28,0.023,0.324,0.046,0,0
0,0,0,0,0,6.79,0.97,0,0,0.299,0.149,0,0
0,0,0,0,0,0,0,1.35,0.205,0,0.205,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.19,0,0,0,0,0.2,0.4,0,0,0
1.81,0,1.81,0,0,1.81,0,0,0,0,0,0,0
0,0,0.45,0,0,0,0,0,0.082,0.165,0,0,0
0.53,0,0,0,0,1.61,0,0,0.128,0.042,0,0,0
0,0,0,0,0,0.48,0,0,0.021,0.105,0,0.063,0
0,0,0,0,0,1.93,0.24,0.48,0,0.148,0.074,0,0
0,0,0,0,0,1.97,0.24,0.49,0,0.15,0.075,0,0
0,0,0,0,1.49,2.42,0,0,0.066,0.118,0,0.066,0
0,0,0,0,0,2.56,0,0,0,0,0,0,0
0,0,0,0,0,2.73,0,0,0,0,0,0,0
0,0,1.25,0,0,0,0,0,0,0.246,0,0,0
0,0,0.17,0,0,2.79,0,0,0.133,0.306,0.053,0.013,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.54,0,0,0,0,0,0,0.286,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.71,0,0,0,0,0.53,0.17,0,0.123,0.309,0.03,0,0
0.27,0,0.27,0.13,0,0.13,0,0,0.075,0.025,0,0,0
0,0,0,0,0,1.44,0,0,0,0,0,0.059,0
0.09,0,0,0.14,0,2.04,0,0,0.014,0.148,0,0.044,0
0,0,0,0,0,0,0,1.92,0.394,0.098,0.295,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.94,0.147,0.147,0.294,0,0
0,0,0,0,0,0,0,1.72,0,0,0.265,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0.687,0,0,0
0,0,0,0,0,0,0,0,0,0,2.777,0,0
0,0,0,0,0,0,0,0,0,0,2.777,0,0
0,0,0,0,0,4.16,0,0,0,0,0.751,0,0
0,0,0,0,0,3.53,0,0,0.069,0.103,0,0.011,0
2.38,0,0,0,0,0,0,0,0,0,0,0,0
0.84,0,0,0.42,0,0,0,0,0.145,0.217,0,0,0
0,0,0.84,0,0,1.68,0,0,0,0,0.119,0,0
0.48,0,0,0,0,1.38,0.08,0,0.011,0.034,0,0.022,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.78,0,0,0,0.319,0,0,0
0,0,0,0,0,0.86,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.543,0,0,0
0.9,0,0,0,0,0,0,0,0,0.318,0,0,0
0,0,0,0,0,9.52,4.76,0,0,1.257,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.53,0,0,0.094,0,0.094,0,0
0,0,1.2,0,0,0,0,0,0,0.227,0,0,0
0,0,0,0,0,1.03,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.73,0.86,0,0,0.289,0,0,0
0,0,0,0,0,0,0,0,0,0.645,0,0,0
0,0,0,0,0,0,0,0,0,0.837,0,0,0
0.23,0,0.23,0.23,0,0,0,0,0,0,0,0.205,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,0,0,0,0,0.68,0,0,0.096,0.192,0.08,0.032,0
0,0,0,0,0,0.57,0,0,0.047,0.159,0.031,0.031,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.88,0,0,0.149,0.162,0.049,0.024,0
0.3,0,0,0,0,0.67,0,0,0.209,0.158,0.05,0.014,0
0.17,0,0,0.08,0,0.76,0,0,0.157,0.205,0.036,0.024,0
0,0,0,0,0,1.16,0,0,0.091,0,0,0,0
0.23,0,0.07,0.07,0.07,3.11,0,0,0.185,0.098,0,0.043,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.08,0,0,0,0,0,0,0
0.74,0,1.49,0,0,2.98,0.74,0,0,0.557,0.111,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.55,0,0,0,0,0,0,0
0,0,0,0.13,0,0,0,0,0.02,0.061,0,0.04,0
0,0,0.8,0.26,0,2.15,0.26,0,0.174,0.437,0,0,0
0.36,0,0,0,0,1.09,0,0,0.114,0.114,0,0,0
0,0,0,0,0,0.34,0,0.34,0,0.172,0,0,0
0,0,0,0,0,6.03,0.43,0,0,0.13,0.065,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.23,0,0,0,2.46,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.628,0,0,0
0,0,0,0,0,0,2.12,0,0,0.267,0.066,0,0
0.12,0,0.12,0.02,0.02,0,0.02,0.33,0.037,0.225,0.007,0.041,0
0,0,0,1.23,0,0,0,0,0,0.226,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,0,0.51,0.51,0,0.51,0,0.51,0,0.158,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.317,0,0,0
0,0,2.17,0,0,13.04,0,0,0,0,0,0,0
0,0,0,0,0,3.7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.319,0,0,0
0.22,0,0.45,0,0,0.67,0,0,0,0,0,0.024,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.228,0,0,0
0.32,0,0,0,0,0.64,0,0,0,0.04,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.431,0,0,0
0,0,0,0,0,1.96,0,0,0,0.613,0.306,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.12,2.56,0,0,0.881,0,0,0
0.25,0,0,0,0,0.25,0,0,0,0.117,0,0,0
0,0,0,0,0,0.72,0,0,0,0,0,0,0
0.03,0,0.22,0.03,0,1.58,0.03,0,0.028,0.078,0,0.016,0
0,0,0,0,0,0,0,0,0,0,0,0.719,0
0.34,0,0,0,0,0,0,0,0,0,0,0,0
1.49,0,0,0,0,0,0,0,0.325,0.162,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.724,0
0,0,0,0,0,0.62,0,0,0,0.11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.95,0,0,0,0.113,0.113,0,0
0,0,1.37,0,0,2.06,0,0,0,0.235,0,0,0
0,0,0,0,0,0,0,0,0,0.22,0,0,0
0.12,0,0,0,0,3.04,0,0,0,0.12,0,0.017,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.465,0,0,0
0,0,0,0,0,0.9,0,0,0,0.471,0,0,0
0,0,0.58,0.58,0,0,0,0,0,0.195,0,0,0
0,0,0.41,0,0,0,0,0,0,0.329,0,0,0
0,0,1.16,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.03,0.06,0,0,0
0.23,0,0,0.23,0,0.47,0,0,0.107,0.107,0,0,0
0,0,0,0,0,0,0,0,0,0.684,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.46,0,0.92,0.149,0.074,0.149,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.854,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.32,0,0,0,0.084,0,0.084,0
0,0,0,0.68,0,0,0,0,0,0,0,0,0
0.55,0,0,0.11,0,1.22,0,0,0.052,0.156,0.034,0,0
0,0,0,0,0,0,0,0,0.03,0.06,0,0,0
0,0.37,0.37,0,0,0.37,0,0,0,0.099,0.597,0,0
0,0,0,0,0,1.72,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.02,0,0,0,0.205,0,0,0
4.76,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.144,0.072,0,0
